Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled Manual,Education Level_Graduate Degree,Education Level_High School,Education Level_Partial College,Education Level_Partial High School
16388,,Jay,M,Torres,,"8, rue de la Comédie",,Charlotte-28201-North Carolina,11/26/68,M,M,1,0,0,1,-0.4473182474370145,0.24217689261840974,0,False,False,False,False,False,False,False,False
16389,,Arturo,,Shen,,Erftplatz 99,,Colorado Springs-80901-Colorado,10/4/68,M,S,1,0,0,1,-0.33062722138236555,0.0471810411197067,0,False,False,False,False,False,False,False,False
16390,,Mario,A,Nath,,Lützowplatz 5700,,Minneapolis-55401-Minnesota,2/26/68,M,S,0,0,1,1,-0.4004127699473462,0.48592170699178855,0,False,False,False,False,False,False,False,False
16391,,Sergio,C,Suri,,"212, rue de Berri",,Pittsburgh-15201-Pennsylvania,11/4/68,M,S,0,0,1,1,-0.4683604548287453,0.6809175584904916,1,False,False,False,False,False,False,False,False
16392,,Kari,,Raman,,"54, rue de Fontfroide",,Saint Paul-55101-Minnesota,10/9/68,F,M,1,0,0,0,0.10683760672116194,-0.7328023648751055,0,False,False,False,False,True,False,False,False
16393,,Xavier,,Edwards,,"48, rue Montcalm",,Newark-7101-New Jersey,7/13/68,M,M,1,0,0,0,-0.21060673213282252,0.38842378124243704,0,False,False,False,False,True,False,False,False
16394,,Bryan,C,Bell,,"34, place Beaubernard",,Indianapolis-46201-Indiana,6/7/67,M,S,1,1,3,3,-1.3615089336382609,1.1196582243625735,1,False,True,False,False,False,True,False,False
16395,,Tara,,Pal,,"92, rue de Linois",,Cleveland-44101-Ohio,12/8/67,F,M,0,1,3,3,-1.5148506905423043,-0.1965637732536721,0,False,True,False,False,False,True,False,False
16396,,Keith,W,Rai,,Alderstr 8429,,Detroit-48201-Michigan,4/17/67,M,S,1,0,4,4,-1.412409766961802,1.6558968159840068,0,False,True,False,False,False,False,False,True
16397,,Andy,H,Navarro,,Königstr 387,,Albuquerque-87101-New Mexico,4/14/67,M,M,1,1,1,1,-1.2612787736191684,0.24217689261840974,0,False,True,False,False,False,False,True,False
16398,,Emmanuel,J,Rana,,"45, rue Pierre-Demoulin",,Pittsburgh-15201-Pennsylvania,12/14/67,M,S,0,1,1,1,-1.5727300787223435,-0.3428106618776994,0,False,True,False,False,False,True,False,False
16399,,Arturo,R,Xu,,Hunzinger Allee 193,,Lexington-40502-Kentucky,10/17/67,M,S,0,0,1,1,-0.6303321803339541,0.6321685956158158,0,False,False,False,False,False,False,False,False
16400,,Theodore,I,Ramos,,"22, rue de l'Espace De Schengen",,Long Beach-90801-California,3/10/67,M,M,1,0,1,1,0.25692980754698863,1.3634030387359524,1,False,False,False,False,False,False,False,False
16401,,Margaret,,Gao,,9828 Larch Ct,,Durham-27701-North Carolina,9/9/67,F,S,0,1,1,1,-0.7321072112754774,-1.1715430307471875,0,False,False,False,False,False,False,False,False
16402,,Alexander,K,Martin,,469 Robinson St.,,Sacramento-94203-California,10/3/67,M,S,0,1,1,1,-0.04794247828307565,0.8759134099891946,1,False,False,False,False,False,False,False,False
16403,,Byron,R,Suarez,,"255, avenue Foch",,Anchorage-99501-Alaska,10/19/66,M,M,1,1,1,1,-1.5565355697423784,0.38842378124243704,1,False,True,False,False,False,True,False,False
16404,,Raul,T,Nara,,"710, rue Surcouf",,El Paso-79901-Texas,7/6/67,M,M,1,0,0,0,-0.5377198321047795,0.33967481836776126,0,False,False,False,False,False,False,False,False
16405,,Adriana,A,Sai,,2467 Clearland Circle,,Wichita-67201-Kansas,4/8/67,F,M,1,0,0,0,-0.8037838949351579,-0.9277982163738085,0,False,False,False,False,False,False,False,False
16406,,Dakota,M,Henderson,,8847 Gill Ct.,,Virginia Beach-23450-Virginia,11/14/67,M,M,0,0,0,0,0.11493486121114442,0.38842378124243704,1,False,False,False,False,False,False,False,False
16407,,Colleen,L,Zhao,,3082 Cowell Rd.,,Chula Vista-91910-California,3/4/66,F,M,1,2,1,1,-0.4817582147249992,-0.48905755050172667,0,False,False,False,True,False,False,False,False
16408,,Arthur,D,Madan,,"4024, rue Surcouf",,Omaha-68101-Nebraska,2/8/65,M,M,1,2,1,1,-0.30495040122334216,1.0709092614878977,1,False,False,False,True,False,False,False,False
16409,,Ebony,J,Moreno,,Reiherweg 5074,,Oakland-94601-California,10/17/65,F,M,1,2,1,1,-0.8323906427056882,-0.5378065133764024,0,False,False,False,True,False,False,False,False
16410,,Joy,,Navarro,,1512 Orangewood Ave.,,New York-10001-New York,10/19/64,F,S,1,2,3,4,-1.6404646779592693,-0.5378065133764024,1,False,True,False,False,False,False,False,True
16411,,Stanley,,Sanchez,,Herzogstr 5772,,Atlanta-30301-Georgia,8/21/64,M,S,1,2,2,3,-1.1076706596595336,0.5346706698664643,1,False,True,False,False,False,False,False,True
16412,,Leah,,Liang,,"99, avenue Reille",,Omaha-68101-Nebraska,6/11/64,F,S,1,2,2,3,-1.6707494751800263,-0.8790492534991328,0,False,True,False,False,False,False,False,True
16413,,Julia,W,Gonzalez,,Postenweg 3138,,Boston-2101-Massachusetts,5/7/31,F,M,0,2,0,4,-1.434863666748168,-1.7565305852432964,0,False,True,False,False,False,True,False,False
16414,,Kelly,R,Flores,,Curieweg 3,,Los Angeles-90001-California,6/17/64,F,S,1,2,2,3,-1.6687784329686488,-0.7328023648751055,0,False,True,False,False,False,False,False,True
16415,,Andre,R,Patel,,"3963, rue Lamarck",,Las Vegas-89101-Nevada,6/17/64,M,S,1,0,3,3,-1.4978837461011238,1.1196582243625735,1,False,True,False,False,False,True,False,False
16418,,Katrina,W,Rai,,"25, rue des Berges",,Albuquerque-87101-New Mexico,8/26/63,F,S,1,2,2,3,-1.4267397765526264,-0.6840534020004297,0,False,True,False,False,False,False,False,True
16419,,Lacey,L,Simpson,,Auf Der Steige 2999,,Cincinnati-45201-Ohio,6/23/63,F,M,0,1,3,3,-1.361002855232637,0.0471810411197067,0,False,True,False,False,False,True,False,False
16420,,Eddie,L,Alonso,,8394 Summertime Dr.,,Boston-2101-Massachusetts,11/19/63,M,S,1,1,3,3,-1.3408928975354766,1.1196582243625735,1,False,True,False,False,False,True,False,False
16421,,Natasha,G,Diaz,,"2, rue de Maubeuge",,Corpus Christi-78401-Texas,10/10/63,F,S,1,1,3,3,-1.684813127715259,-0.3428106618776994,0,False,True,False,False,False,True,False,False
16422,,Kurt,S,Xu,,Welt Platz 6,,Lincoln-68501-Nebraska,3/27/63,M,S,1,1,3,3,-1.309995479086859,1.1196582243625735,1,False,True,False,False,False,True,False,False
16423,,Sergio,,Madan,,"71, rue Faubourg St Antoine",,St. Louis-63101-Missouri,5/23/33,M,S,1,2,0,4,-1.5390092754844558,-0.7328023648751055,0,False,True,False,False,False,True,False,False
16424,,Brandi,,Diaz,,"1001, rue des Bouchers",,Milwaukee-53201-Wisconsin,7/18/66,F,M,0,0,0,0,-0.3593937833862507,-1.074045104997836,0,False,False,True,False,False,False,False,False
16425,,Lisa,S,Lu,,"70, rue Georges-Clémenceau",,Bakersfield-93301-California,2/15/66,F,M,1,0,0,0,-0.539371245849447,-0.9765471792484843,0,False,False,True,False,False,False,False,False
16426,,Jorge,R,Ye,,"8, avenue de l´ Union Centrale",,Memphis-37501-Tennessee,7/11/66,M,M,1,0,0,0,-0.3549722562634313,0.5346706698664643,0,False,False,True,False,False,False,False,False
16427,,Kendra,C,Alonso,,6886 Berry Dr.,,Jacksonville-32099-Florida,3/15/66,F,S,1,0,0,0,0.10768994929905483,-1.0252961421231601,1,False,False,False,True,True,False,False,False
16428,,Ryan,,Ross,,1088 Ash Lane,,Lexington-40502-Kentucky,3/28/63,M,S,1,1,4,4,-1.5855152173907368,1.4609009644853037,1,False,True,False,False,False,True,False,False
16429,,Jaclyn,,Luo,,Königstr 426,,Plano-75023-Texas,10/16/62,F,M,1,1,0,1,-0.6673558110611767,-1.074045104997836,0,False,False,False,False,False,False,True,False
16431,,Jermaine,,Rodriguez,,"5151, rue Saint-Lazare",,Indianapolis-46201-Indiana,9/3/65,M,S,1,1,2,2,-0.7748042472867995,1.0709092614878977,1,False,False,False,False,False,False,True,False
16432,,John,M,Garcia,,"2, avenue de la Gare",,Kansas City-64101-Missouri,8/8/64,M,S,1,2,2,2,-0.5439525872056212,1.2659051129866008,1,False,False,False,False,False,False,True,False
16433,,Mathew,G,Dominguez,,"11, place de la République",,Atlanta-30301-Georgia,5/27/64,M,M,0,2,2,2,-0.73674182404277,1.2659051129866008,1,False,False,False,False,False,False,True,False
16434,,Taylor,A,Bailey,,Postfach 66 07 00,,Chicago-60601-Illinois,10/4/64,F,M,1,0,0,1,-0.6086507160088037,-0.830300290624457,0,False,False,False,True,False,False,False,False
16435,,Steven,,Cooper,,7349 Macalven Dr.,,Dallas-75201-Texas,7/9/64,M,M,1,0,0,1,-0.04930089926659245,0.7784154842398432,0,False,False,False,True,False,False,False,False
16436,,Ethan,,Henderson,,"534, rue Mazagran",,Tucson-85701-Arizona,8/15/63,M,S,1,3,2,2,-0.3191738679919298,1.5096499273599795,1,False,False,False,False,False,False,True,False
16437,,Jésus,E,Gutierrez,,5284 Dumbarton Dr.,,Honolulu-96801-Hawaii,10/24/77,M,S,0,1,0,0,-1.3084772438699874,-0.39155962475237516,0,False,True,False,False,False,True,False,False
16439,,Dawn,L,Deng,,"1, rue de Fontfroide",,Santa Ana-92701-California,10/26/79,F,S,1,2,4,4,-1.5103758920083665,-0.14781481037899635,1,False,True,False,False,False,True,False,False
16440,,Jimmy,,Martin,,"34, rue Philibert-Delorme",,Fort Worth-76101-Texas,12/4/79,M,S,1,2,4,4,-1.547399522735589,1.217156150111925,0,False,True,False,False,False,True,False,False
16441,,Jason,,Young,,Reiherweg 54,,San Francisco-94101-California,3/12/79,M,M,0,2,5,5,-1.3462466743528663,2.435880221978819,0,False,True,False,False,False,True,False,False
16442,,Luke,P,Gonzalez,,Winterfeldtstr 2529,,New Orleans-70112-Louisiana,8/27/79,M,S,1,1,3,3,-0.7048322487829048,1.3634030387359524,1,False,False,False,False,False,False,True,False
16443,,Dawn,C,Gao,,3930 Sony Hill Circle,,New York-10001-New York,3/8/79,F,S,1,2,3,3,-0.815636783908981,-0.3428106618776994,1,False,False,False,False,False,False,True,False
16444,,Erika,,Carlson,,6275 Bel Air Drive,,Los Angeles-90001-California,10/23/63,F,M,1,0,0,1,-0.848744965919008,-0.8790492534991328,0,False,False,False,True,False,False,False,False
16445,,Caitlin,,Ward,,3296 Tri-state Ave,,Columbus-43085-Ohio,6/13/62,F,S,1,1,0,1,-0.5164645390685755,-1.220291993621863,0,False,False,False,False,False,False,True,False
16447,,Kate,,Becker,,9032 Santa Fe,,Mesa-85201-Arizona,12/9/62,F,M,1,1,0,1,-0.7426815863824612,-1.1227940678725117,0,False,False,False,True,False,False,False,False
16448,,Cheryl,C,Martin,,Haberstr 328,,Wichita-67201-Kansas,2/2/62,F,M,1,1,0,1,-0.779918302754157,-0.9277982163738085,0,False,False,False,True,False,False,False,False
16449,,Casey,,Browning,,2599 Vine Hill Way,,Tampa-33601-Florida,2/14/78,M,S,1,2,4,4,-0.5787121829603158,1.7533947417333584,1,False,False,False,False,False,False,True,False
16450,,Rebekah,P,Gutierrez,,9529 Oonegal Court,,Colorado Springs-80901-Colorado,8/15/77,F,S,1,2,5,5,-0.47475302416294196,0.5346706698664643,1,False,False,False,False,False,False,True,False
16451,,Karl,L,Stone,,Berliner Platz 1,,Tulsa-74101-Oklahoma,9/5/77,M,S,0,1,0,0,-0.3908505516516103,-0.1965637732536721,0,False,False,False,False,False,False,True,False
16452,,Cassie,,Luo,,9428 Mehaffey Way,,Pittsburgh-15201-Pennsylvania,11/21/77,F,S,0,1,0,0,-0.6894368109697144,-1.1715430307471875,0,False,False,False,False,False,False,True,False
16453,,Mayra,,Chandra,,8614 Lagoon Court,,Indianapolis-46201-Indiana,4/9/77,F,S,0,1,0,0,-0.49749991671045857,-1.1715430307471875,0,False,False,False,False,False,False,True,False
16454,,Marco,,Suri,,8510 G St.,,Sacramento-94203-California,6/5/77,M,M,0,1,0,0,-0.7130360460951239,-0.05031688462964482,0,False,False,False,False,False,False,True,False
16455,,Deb,A,Moreno,,"99, rue du Départ",,Virginia Beach-23450-Virginia,8/13/11,F,M,0,2,0,4,-1.7186671094809423,-2.244020213990054,0,False,True,False,False,False,True,False,False
16456,,Larry,,Navarro,,Kapellstr 4924,,Omaha-68101-Nebraska,7/13/75,M,S,0,1,0,0,-1.4866701140607204,-0.44030858762705094,0,False,True,False,False,False,True,False,False
16457,,Kathleen,,Martin,,Lindenalle 1854,,Stockton-95201-California,2/19/76,F,S,0,1,0,0,-1.3976535860820314,-1.6102836966192693,0,False,True,False,False,False,False,False,True
16458,,Michele,,Ruiz,,Pascalstr 24,,Tampa-33601-Florida,12/19/76,F,S,0,1,0,0,-0.5624644025692326,-1.1227940678725117,0,False,False,False,False,False,False,True,False
16460,,Jodi,,Xu,,6594 Bent Tree Lane,,Saint Paul-55101-Minnesota,11/17/76,F,S,0,1,0,0,-0.8424323037014888,-0.9765471792484843,0,False,False,False,False,False,False,True,False
16461,,Rosa,,Wu,,939 Vista Del Diablo,,Raleigh-27601-North Carolina,2/6/76,F,S,0,1,0,0,-0.7031541993326782,-1.2690409564965388,0,False,False,False,False,False,False,True,False
16462,,Marissa,,Gonzales,,Höhenstr 9449,,Portland-97201-Oregon,4/17/75,F,S,0,1,0,0,-1.1421638983586366,-1.464036807995242,1,False,True,False,False,False,False,False,True
16463,,Anna,L,Murphy,,Kappellweg 613,,Cleveland-44101-Ohio,10/22/75,F,S,0,1,0,0,-1.4724732829976919,-1.1227940678725117,0,False,True,False,False,False,False,False,True
16464,,Alan,V,Liu,,6885 Auburn,,Raleigh-27601-North Carolina,5/18/74,M,S,1,2,0,0,-1.115767914149516,-0.0015679217549690598,0,False,True,False,False,False,False,False,True
16465,,Kara,,Goel,,4511 L St.,,Pittsburgh-15201-Pennsylvania,11/1/74,F,S,0,2,0,0,-1.5880988808299747,-1.5615347337445935,0,False,True,False,False,False,False,False,True
16466,,Alisha,I,Kumar,,Heiderweg 4983,,Oklahoma City-73101-Oklahoma,6/15/74,F,S,0,2,0,0,-1.5086712068525807,-1.3665388822458904,0,False,True,False,False,False,False,False,True
16467,,Ronald,E,Srini,,8459 Leed Court West,,Phoenix-85001-Arizona,9/8/74,M,S,1,2,0,0,-1.4066031831499066,-0.39155962475237516,0,False,True,False,False,False,False,False,True
16468,,Orlando,A,Dominguez,,"95, avenue de l´ Union Centrale",,San Diego-92101-California,11/18/75,M,S,1,1,0,0,-0.8112418924917207,-0.1965637732536721,0,False,False,False,False,False,False,True,False
16469,,Michele,,Tang,,"70, place du Tertre",,San Diego-92101-California,11/19/75,F,S,1,1,0,0,-0.7036336420327429,-1.0252961421231601,0,False,False,False,False,False,False,True,False
16470,,Wesley,,Guo,,9353 Kirkwood Dr.,,Anchorage-99501-Alaska,11/9/75,M,M,1,0,1,1,-0.09796433332316483,1.0221602986132219,0,False,False,False,True,False,False,False,False
16471,,Vanessa,,Hayes,,"84, avenue des Ternes",,Phoenix-85001-Arizona,8/17/13,F,M,0,2,0,4,-1.5705725865720521,-2.0977733253660267,0,False,True,False,False,False,True,False,False
16472,,Olivia,A,Robinson,,"32, rue Lafayette",,Baltimore-21201-Maryland,3/14/74,F,S,0,2,0,0,-1.2092326049565836,-1.4152878451205662,0,False,True,False,False,False,False,False,True
16473,,Dawn,,Andersen,,Nonnendamm 19,,Aurora-80010-Colorado,3/3/73,F,S,0,2,0,0,-1.2882873790561495,-1.1715430307471875,1,False,True,False,False,False,False,False,True
16474,,Jay,,Serrano,,Alte Landstr 414,,Toledo-43601-Ohio,4/21/73,M,M,0,2,0,0,-1.5519808640917634,-0.3428106618776994,0,False,True,False,False,False,False,False,True
16475,,Kurt,L,Anand,,Heiderweg 4983,,Dallas-75201-Texas,12/13/73,M,S,0,2,0,0,-1.4919173480558736,-0.3428106618776994,0,False,True,False,False,False,False,False,True
16476,,Shawn,J,Xie,,"5, avenue de Norvege",,Boston-2101-Massachusetts,12/11/73,M,S,0,1,0,0,-0.8509557294804178,-0.05031688462964482,0,False,False,False,False,False,False,True,False
16477,,Anna,E,Gonzales,,4657 Roundhouse Place,,Chicago-60601-Illinois,5/4/77,F,S,0,2,0,0,-1.0969364703191948,-1.220291993621863,1,False,False,False,False,False,False,False,True
16478,,Adrian,L,Gray,,1502 Marion Ct.,,Kansas City-64101-Missouri,1/21/77,M,S,0,2,0,0,0.12958449926867852,0.14467896686905823,1,False,False,False,True,False,False,True,False
16479,,Victoria,H,Brooks,,6313 Collins Drive,,Aurora-80010-Colorado,5/9/76,F,S,1,2,0,0,-0.0958867482895509,-0.9277982163738085,0,False,False,False,True,False,False,True,False
16481,,Madison,J,Bryant,,4008 Tosca Way,,Dallas-75201-Texas,6/17/49,F,S,1,2,1,2,-1.3636664257885522,-1.0252961421231601,0,False,False,False,False,False,False,False,True
16482,,Tabitha,E,Arthur,,6992 Mt. View Drive,,Milwaukee-53201-Wisconsin,5/15/50,F,M,0,2,0,3,-0.6806203924296349,-0.830300290624457,0,False,False,False,False,False,False,True,False
16483,,Warren,S,Jai,,9276 Blackwood Drive,,Boston-2101-Massachusetts,10/17/50,M,M,1,2,0,2,-0.2393466584311485,0.193427929743734,0,True,False,False,False,False,False,False,False
16484,,Dustin,A,Lal,,3193 Mehaffey Way,,Wichita-67201-Kansas,2/7/50,M,M,0,2,0,2,-0.6413327267298843,-0.09906584750432058,0,False,False,False,False,False,False,True,False
16485,,Ian,A,Foster,,1008 Lydia Lane,,Chicago-60601-Illinois,4/23/80,M,S,1,2,0,0,-0.7831678588323736,-0.24531273612834786,1,False,False,False,False,False,False,False,True
16486,,Rachael,R,Madan,,8193 Scenic Ct.,,Albuquerque-87101-New Mexico,5/16/51,F,M,0,2,0,3,-0.9021229198595505,-1.3665388822458904,0,False,False,False,True,False,True,False,False
16487,,Brianna,K,Griffin,,8144 Ryan Court,,Las Vegas-89101-Nevada,5/17/51,F,S,1,2,0,3,-0.8338023351003233,-1.220291993621863,0,False,False,False,True,False,True,False,False
16488,,Joel,C,Rodriguez,,7059 Garrow Dr.,,Detroit-48201-Michigan,4/28/51,M,M,1,2,0,3,-0.7282450339694003,-0.24531273612834786,0,False,False,False,True,False,True,False,False
16490,,Megan,G,Robinson,,6003 San Vincente Drive,,Las Vegas-89101-Nevada,5/17/80,F,M,1,2,0,0,-0.19699588659209538,-1.0252961421231601,0,False,False,False,True,False,False,True,False
16492,,Theodore,M,Sanz,,4682 Birch Bark Rd.,,San Francisco-94101-California,3/24/52,M,M,0,2,0,2,-0.3290557147543755,0.29092585549308553,0,False,False,False,False,False,False,True,False
16493,,Brenda,L,Fernandez,,6908 Laguna Circle,,Chicago-60601-Illinois,11/5/53,F,M,1,2,0,3,-0.6590987423378393,-0.9277982163738085,0,False,False,False,True,False,False,True,False
16494,,Jordyn,,Simmons,,1915 Standing Grove Dr.,,Tucson-85701-Arizona,11/25/54,F,S,0,2,0,2,0.4758486715376664,-1.0252961421231601,0,False,False,False,True,False,False,True,False
16495,,Monique,,Ramos,,3207 Mario Way,,Oklahoma City-73101-Oklahoma,8/8/54,F,S,0,2,0,2,0.4293160939258263,-0.8790492534991328,0,False,False,False,True,False,False,True,False
16497,,Julia,P,Peterson,,7089 Monti Circle,,Cincinnati-45201-Ohio,7/7/75,F,S,1,2,0,0,-0.7925702628947545,-1.5127857708699177,0,False,False,False,True,False,False,True,False
16498,,Hunter,,Jones,,9353 Kirkwood Dr.,,Durham-27701-North Carolina,11/9/75,M,S,1,2,0,0,-0.4043548543701008,-0.05031688462964482,0,False,False,False,True,False,False,True,False
16499,,Danielle,,Kelly,,3840 Gold Crest Ct,,Tucson-85701-Arizona,10/17/75,F,S,1,2,0,0,-0.6610964202547758,-1.074045104997836,0,False,False,False,True,False,True,False,False
16500,,Chloe,,Perry,,9196 Landana Dr.,,Cleveland-44101-Ohio,2/20/75,F,S,0,2,0,0,-0.5283973351590759,-1.2690409564965388,0,False,False,False,True,False,True,False,False
16501,,Vanessa,V,Wood,,962 Gonzalez Court,,Phoenix-85001-Arizona,7/27/75,F,S,1,2,0,0,-0.8011203243792426,-1.3177899193712146,0,False,False,False,True,False,True,False,False
16502,,Jackson,M,Parker,,5018 Bloching Circle,,Durham-27701-North Carolina,2/13/75,M,S,1,2,0,0,-0.5631835666193297,-0.0015679217549690598,1,False,False,False,True,False,True,False,False
16503,,Christian,,Anderson,,6019 Ironwood Way,,Lincoln-68501-Nebraska,3/2/75,M,M,1,2,0,0,0.6043393151550202,0.4371727441171128,0,False,False,False,True,False,False,True,False
16504,,Justin,,Russell,,1687 Rose Drive,,St. Louis-63101-Missouri,8/5/74,M,S,0,2,0,0,-0.6902625178420482,-0.05031688462964482,0,False,False,False,True,False,True,False,False
16505,,Erin,,Gray,,8801 Lee Lane,,Seattle-98101-Washington,8/7/74,F,S,1,2,0,0,-0.7308020617030789,-1.4152878451205662,1,False,False,False,True,False,True,False,False
16506,,Catherine,L,Murphy,,2399 Stafford Ave,,Newark-7101-New Jersey,12/13/73,F,M,1,2,0,0,0.2679836253540371,-0.830300290624457,0,False,False,False,True,False,False,True,False
16507,,Tracy,B,Nath,,"40, rue de Terre Neuve",,Chicago-60601-Illinois,11/19/39,F,M,1,1,0,2,-1.0524282063298505,-1.3177899193712146,0,False,False,False,False,False,False,False,False
16508,,Brent,,Zhu,,"8, rue des Vendangeurs",,Omaha-68101-Nebraska,8/14/39,M,M,1,1,0,2,-0.9658355275570443,-0.5378065133764024,0,False,False,False,False,False,False,False,False
16509,,Veronica,,Sai,,3061 Arcadia Pl.,,Bakersfield-93301-California,5/2/41,F,M,1,0,0,1,-0.9587237941727504,-1.4152878451205662,0,False,False,False,False,False,False,False,False
16511,,Joe,G,Raman,,3870 Gonzalez Court,,Pittsburgh-15201-Pennsylvania,6/20/42,M,M,1,0,0,1,-0.6426645120078419,0.0471810411197067,0,False,False,False,False,False,False,False,False
16512,,Ricardo,,Sharma,,7765 Sunsine Drive,,San Diego-92101-California,4/7/42,M,S,1,0,0,1,0.37085072022348564,-0.1965637732536721,0,False,False,False,False,True,False,False,False
16513,,Ronnie,,Wagner,,"49, rue Royale",,Bakersfield-93301-California,5/14/43,M,S,1,1,0,3,-1.557148190970239,-0.830300290624457,0,False,True,False,False,False,False,True,False
16515,,Troy,,Sai,,458 Union St,,Atlanta-30301-Georgia,2/4/80,M,M,0,1,0,0,-1.3845754546524873,-0.635304439125754,0,False,True,False,False,False,False,True,False
16516,,Melvin,,She,,2551 Damascus Loop,,New Orleans-70112-Louisiana,7/27/80,M,M,1,0,0,0,-1.3037094525748991,-0.24531273612834786,0,False,False,False,False,False,False,False,False
16517,,Katrina,M,Raji,,3196 Peachwillow,,Los Angeles-90001-California,3/19/76,F,M,1,0,1,1,-1.7002352012340085,-0.830300290624457,0,False,True,False,False,False,True,False,False
16518,,Krystal,,Holt,,6119 Grasswood Circle,,San Francisco-94101-California,6/19/76,F,S,0,0,1,1,-1.5396751681234346,-1.3177899193712146,0,False,True,False,False,False,True,False,False
16519,,Yolanda,,Chander,,4409 North Ranchford,,Honolulu-96801-Hawaii,8/14/76,F,S,0,0,1,1,-1.4730592685199932,-1.074045104997836,0,False,True,False,False,False,True,False,False
16520,,Misty,,Raji,,3511 B Eagle Peak Rd.,,San Francisco-94101-California,10/23/76,F,M,1,0,1,1,-1.5842633392294567,-1.220291993621863,1,False,True,False,False,False,True,False,False
16521,,Tonya,L,She,,8534 Willow Pass Road,,Wichita-67201-Kansas,8/11/79,F,S,0,0,1,1,-1.3569275922820865,-1.0252961421231601,0,False,True,False,False,False,True,False,False
16522,,Casey,,Pal,,2190 Rock Creek Way,,Fresno-93701-California,7/5/79,F,M,1,0,1,1,-1.3527724222148587,-0.7328023648751055,0,False,True,False,False,False,True,False,False
16523,,Sandra,C,Huang,,6513 Beauer Lane,,Honolulu-96801-Hawaii,1/11/79,F,M,1,0,0,0,-1.5241199160768895,-1.074045104997836,0,False,False,False,False,False,False,False,False
16524,,Damien,,Huang,,5484 Viking Dr,,Baltimore-21201-Maryland,7/24/79,M,M,1,0,0,0,-0.7093603187279609,-0.09906584750432058,0,False,False,False,False,False,False,False,False
16525,,Martha,,Liang,,2987 Wiget Lane,,Phoenix-85001-Arizona,5/25/78,F,M,0,0,0,0,-1.2473482996117315,-1.1227940678725117,0,False,False,False,False,False,False,False,False
16526,,Arthur,L,Perez,,5972 Donegal Court,,Aurora-80010-Colorado,10/25/78,M,S,1,0,0,0,-0.9917520690661,-0.29406169900302365,0,False,False,False,False,False,False,False,False
16527,,Cory,O,Arun,,5455 Grenola Dr,,New York-10001-New York,6/20/78,M,S,1,0,0,0,-0.9940693754497464,-0.3428106618776994,0,False,False,False,False,False,False,False,False
16528,,Dominique,,Garcia,,2020 Bell Dr.,,Stockton-95201-California,8/25/78,F,S,1,0,0,0,-1.1052468104536506,-1.3665388822458904,1,False,False,False,False,False,False,False,False
16529,,Jonathon,R,Gutierrez,,3571 N St.,,Denver-80201-Colorado,7/28/77,M,M,1,0,0,0,-0.4159680219938915,0.14467896686905823,0,False,False,False,False,False,False,False,False
16530,,Priscilla,,Chander,,6140 Scenic Drive,,Indianapolis-46201-Indiana,10/18/43,F,M,1,0,0,1,-0.34346563146187725,-1.0252961421231601,0,False,False,False,False,False,False,False,False
16531,,Lacey,C,Gao,,621 Brandywine Way,,Honolulu-96801-Hawaii,6/25/43,F,S,1,0,0,1,-0.5440591300278579,-1.2690409564965388,1,False,False,False,False,False,False,False,False
16532,,Tommy,,Sharma,,"740, allée des Princes",,Wichita-67201-Kansas,6/24/61,M,S,0,0,1,1,-1.5107487918861946,-0.14781481037899635,1,False,True,False,False,False,False,True,False
16533,,Kristen,,Cai,,"7, place Beaubernard",,Chicago-60601-Illinois,5/24/61,F,M,1,0,1,1,-1.6679793618018743,-1.0252961421231601,0,False,True,False,False,False,False,True,False
16534,,Claudia,,Holt,,Im Himmelsweg 27,,Anchorage-99501-Alaska,2/5/61,F,M,1,0,0,4,-0.3548657134411947,-0.830300290624457,0,False,False,False,False,True,False,False,False
16535,,Colin,F,Chen,,"5, avenue de la Gare",,Kansas City-64101-Missouri,5/12/60,M,S,0,1,1,1,-1.2465492284449569,0.24217689261840974,0,False,True,False,False,False,True,False,False
16536,,Meghan,A,Jimenez,,"10257, avenue de l´Europe",,Dallas-75201-Texas,7/22/60,F,S,0,1,1,1,-1.4208000142129353,-1.1227940678725117,0,False,True,False,False,False,True,False,False
16537,,Arthur,,Dominguez,,Winter der Böck 2441,,Colorado Springs-80901-Colorado,10/13/60,M,S,0,0,1,1,-1.468504562869378,0.193427929743734,1,False,True,False,False,False,False,True,False
16538,,Stacey,,Liang,,Krönerweg 9229,,Indianapolis-46201-Indiana,1/13/60,F,S,0,0,1,1,-1.592680222186149,-1.0252961421231601,0,False,True,False,False,False,False,True,False
16539,,Christy,,Li,,Pascalstr 1,,Tucson-85701-Arizona,1/11/60,F,S,0,0,1,1,-1.63918616409243,-1.074045104997836,0,False,True,False,False,False,False,True,False
16540,,Theodore,L,Browning,,Heidestieg Straße 2664,,Nashville-37201-Tennessee,9/15/60,M,M,1,0,1,1,-1.1815314711750646,0.38842378124243704,1,False,True,False,False,False,False,True,False
